tname              qname             
1jlv_GSH_D_706     1w23_PGE_B_1363   
2fsr_PEG_A_302     1jlv_GSH_D_706    
1jlv_GSH_D_706     2jdn_MMA_B_700    
1jlv_GSH_D_706     2yve_MBT_B_1002   
1pzn_MPD_G_378     1jlx_A2G_B_305    
2f8i_205_B_1001    1jlx_A2G_B_305    
2yfa_LMR_A_501     1jlx_A2G_B_305    
3ole_ACI_A_504     1jlx_A2G_B_305    
2vex_IZ4_A_1300    1jm6_ADP_B_3510   
3oae_JHM_C_503     1jm6_ADP_B_3510   
1jm6_ADP_B_3510    3rfq_B3P_A_182    
1pgn_NBP_A_499     1jmu_BOG_F_709    
1s4o_EPE_B_902     1jmu_BOG_F_709    
3fjo_FMN_A_751     1jmu_BOG_F_709    
3luj_U5P_C_1       1jmu_BOG_F_709    
1jmx_HEC_A_1001    2hqy_COA_A_1001   
2iq7_PG4_F_3005    1jmx_HEC_A_1001   
2wgi_PNM_A_700     1jmx_HEC_A_1001   
1jmx_HEC_A_1001    3hzl_MPD_A_402    
3h5z_MYA_A_1001    1jmz_PND_G_101    
1jmz_PND_G_101     3u8n_09S_H_211    
3v8n_5CI_A_302     1jmz_PND_G_101    
1jn4_139_A_901     3oqi_NHE_A_258    
1jn4_139_A_901     3veo_CP_A_601     
3b0h_SF4_A_602     1jnh_ECO_H_354    
1jnh_ECO_H_354     3dnt_ATP_A_500    
1jnh_ECO_H_354     3gvt_DTT_A_1      
3hmv_HBT_A_530     1jnh_ECO_H_354    
1jni_HEM_A_125     1jr8_FAD_B_334    
2vw5_BC6_C_500     1jni_HEM_A_125    
3mkf_CZ7_A_1       1jni_HEM_A_125    
3s91_JQ1_A_1       1jni_HEM_A_125    
3tdj_3TJ_B_265     1jni_HEM_A_125    
3ijl_DGL_A_385     1jnr_FAD_C_3000   
1jnr_SF4_D_3100    3d4s_TIM_A_401    
1jnr_SF4_D_3100    4acd_GR9_B_1385   
4e4u_DTU_A_501     1jnr_SF4_D_3100   
1jnu_FMN_B_1033    2azn_MA5_B_1007   
1jnu_FMN_B_1033    3ekr_PY9_B_901    
3qmn_MRD_F_2559    1jnu_FMN_B_1033   
4a31_2CB_A_1423    1jnu_FMN_B_1033   
1jny_GDP_A_500     1jsl_1PE_A_2501   
2nya_SF4_F_5001    1jny_GDP_A_500    
1jny_GDP_A_500     3cd0_6HI_B_1      
1jny_GDP_A_500     3jpu_TY4_E_174    
1jny_GDP_A_500     3upf_0BU_B_600    
1joc_ITP_B_102     2e7z_MGD_A_802    
1joc_ITP_B_102     2oo5_TXD_B_600    
3bva_2NC_B_200     1joc_ITP_B_102    
1joc_ITP_B_102     3t1l_MQT_A_1      
1jof_PIN_B_9012    2bab_BU1_A_3003   
1jof_PIN_B_9012    2v2g_BEZ_D_1221   
1jof_PIN_B_9012    3hlw_CE3_A_301    
1jof_PIN_B_9012    3r22_D37_A_1      
3vc2_GPP_H_303     1jof_PIN_B_9012   
1jom_FFO_A_161     3dd5_DEP_E_405    
1jot_A2G_A_135     2pir_NK_A_933     
1jot_A2G_A_135     3m8q_DJZ_A_562    
1jp4_AMP_A_601     1m9q_5NI_A_907    
3eos_PK2_A_400     1jp4_AMP_A_601    
1jpc_MAN_A_113     3oev_3OE_K_213    
2tps_POP_B_2004    1jpn_GNP_A_911    
3ozf_POP_A_233     1jpn_GNP_A_911    
1jpz_140_A_1470    2a6c_CIT_B_72     
3i81_EBI_A_201     1jpz_140_A_1470   
1jpz_140_A_1470    3ozb_HPA_C_260    
1jpz_140_A_1470    3pae_DRW_A_300    
2o95_PGE_B_2006    1jq3_AAT_D_802    
1jq5_NAD_A_401     1ntz_UQ2_C_383    
2px6_DTT_B_71      1jq5_NAD_A_401    
1jq5_NAD_A_401     2xlt_PEG_D_1455   
1qb7_CIT_A_325     1jqd_HSM_B_601    
2h8h_H8H_A_534     1jqd_HSM_B_601    
3cmb_P33_B_270     1jqd_HSM_B_601    
2q0l_FAD_A_400     1jqe_QUN_A_500    
1jqe_QUN_A_500     2xcz_PEG_A_1115   
3f7t_POP_A_998     1jqe_QUN_A_500    
3uo5_0BX_A_501     1jqe_QUN_A_500    
3uuw_PGE_C_310     1jqh_ANP_C_303    
1ld7_U66_B_1003    1jqi_CAA_A_400    
2x1n_X1N_A_1297    1jqi_CAA_A_400    
1jqi_CAA_A_400     3rn6_IGA_A_430    
2fre_FMN_A_1151    1jqk_SF4_A_700    
1jqk_SF4_A_700     2oh3_PGE_A_302    
1jqk_SF4_A_700     2vzg_PG4_B_1373   
1jqk_SF4_A_700     3m7o_L9R_A_301    
1jqk_SF4_A_700     3nq3_DKA_A_3053   
1o9c_FLC_A_1240    1jqk_WCC_D_800    
1jqk_WCC_D_800     2ccc_LFN_A_1067   
1jqk_WCC_D_800     3kwm_3GR_D_225    
2deb_BOG_B_1736    1jqx_ORO_B_2313   
1jqx_ORO_B_2313    2hl6_CXS_A_280    
1jqy_A32_M_104     1me8_RVP_A_602    
1jqy_A32_M_104     1pcw_H4P_A_1268   
1say_PYR_A_501     1jqy_A32_M_104    
1su2_ATP_A_357     1jqy_A32_M_104    
1jqy_A32_M_104     2p3v_SRT_B_4502   
1jqy_A32_M_104     3nwp_P6G_B_255    
1jr0_A24_F_104     1v2h_GUN_E_290    
3u2x_ASO_B_265     1jr1_IMP_A_1331   
1jr1_MOA_B_1333    1mc3_TTP_B_295    
2anb_5GP_A_301     1jr1_MOA_B_1333   
1jr1_MOA_B_1333    2ou3_I3A_B_165    
1jr4_CL4_A_301     2eak_LBT_C_149    
1jr8_FAD_B_334     1w8o_LBT_A_1648   
3h20_DPO_A_327     1jr8_FAD_B_334    
1jrk_MPD_C_205     1qzu_FMN_B_802    
1jrk_MPD_C_205     4dit_0KD_A_501    
1oyq_T87_A_1       1js3_142_B_702    
1js3_142_B_702     1srj_NAB_A_142    
1js4_BGC_B_6015    1nmz_NYM_A_301    
1js4_BGC_B_6015    1vk6_MPD_A_302    
1js4_BGC_B_6015    2af6_BRU_B_3603   
1jsc_TPP_B_1700    1xvi_PGE_A_603    
1jsc_TPP_B_1700    2bxp_P1Z_A_3001   
1jsc_TPP_B_1700    2cbr_A80_A_201    
1jsc_TPP_B_1700    2vg7_NNI_A_1551   
1jsl_1PE_A_2501    1zng_HE4_A_202    
3qpj_N4I_B_100     1jsl_1PE_A_2501   
1jsl_1PE_A_2501    7fd1_F3S_A_108    
1w85_PEG_A_1369    1jsl_DDO_D_2404   
1jsl_DDO_D_2404    1zab_URD_B_1002   
1jsl_DDO_D_2404    2f98_NGV_C_335    
2vyw_HEM_A_149     1jsl_DDO_D_2404   
2bvl_UDP_A_1545    1jsr_LDO_C_2403   
3c5h_GNP_A_301     1jsr_LDO_C_2403   
4euu_BX7_A_401     1jsr_LDO_C_2403   
1jsv_U55_A_400     2j8w_HEM_B_1129   
2uzh_CDP_A_1158    1jsv_U55_A_400    
1jsv_U55_A_400     3l9w_GSH_B_1      
3ou7_2HE_D_301     1jsv_U55_A_400    
1jsz_NDM_A_600     2j77_NOJ_B_1446   
2yec_XQ0_A_1226    1jsz_NDM_A_600    
1p6k_MTL_A_870     1jt1_MCO_A_700    
1jt1_MCO_A_700     1vcl_BTB_A_1301   
2xsq_IMP_A_1183    1jt1_MCO_A_700    
1jt1_MCO_A_700     3l4d_N8E_C_1      
1lwx_AZD_B_156     1jt2_FER_A_388    
2rfm_144_A_194     1jt2_FER_A_388    
1jt6_DEQ_A_201     1yoe_RIB_A_2001   
1jt6_DEQ_A_201     2fzj_DH3_A_188    
1jt6_DEQ_A_201     2q6o_SAM_B_500    
1jt6_DEQ_A_201     2r3a_SER_A_305    
3tm4_SAM_A_401     1jt6_DEQ_A_201    
1jtq_LY3_A_501     3oai_MAL_A_1122   
1qho_MAL_A_1202    1jtv_TES_A_500    
1umd_TDP_C_2402    1jtv_TES_A_500    
1jtv_TES_A_500     2gj3_FAD_B_501    
1jtv_TES_A_500     2uvx_GVH_A_1351   
2ye8_2D3_A_1225    1jtv_TES_A_500    
1jtv_TES_A_500     3mwi_B25_U_1244   
3tti_KBI_A_465     1jtv_TES_A_500    
1nqv_LMZ_B_2201    1jtx_CVI_A_200    
2ahj_DIO_B_302     1jtx_CVI_A_200    
1jtx_CVI_A_200     3f3t_1AU_A_1      
3mu3_LP5_A_301     1jtx_CVI_A_200    
2h5z_CTO_B_200     1ju2_FAD_B_2002   
2xz9_PYR_A_6450    1ju2_FAD_B_2002   
3d6b_54D_C_501     1ju2_FAD_B_2002   
1tc1_MES_A_800     1ju4_BEZ_A_584    
2foy_B30_A_311     1ju4_BEZ_A_584    
3v0s_ATR_A_401     1ju4_BEZ_A_584    
1xex_ATP_A_1001    1ju6_LYA_B_315    
3cug_G3I_A_316     1ju6_LYA_B_315    
1jub_FMN_B_1800    2zu2_MPD_A_4001   
1jub_FMN_B_1800    3rxk_SZ8_A_8      
1ypm_RA4_H_5555    1jul_MES_A_1000   
1jus_RHQ_A_201     2euu_BVG_A_401    
3q27_MAL_A_5044    1jut_LYD_A_303    
1m3q_ANG_A_326     1juv_NDP_A_194    
1juv_NDP_A_194     2aw1_COX_A_264    
3pbo_CAZ_A_999     1juv_NDP_A_194    
2wpf_WPF_D_1000    1juy_H5P_A_433    
1tb7_B3P_A_601     1jv1_UD1_A_901    
1jv1_UD1_A_901     3qqt_SDS_B_72     
3opm_LUI_D_800     1jv3_UD2_A_901    
3awo_DSN_A_402     1jv4_TZL_A_170    
3dhi_BTB_C_605     1jv4_TZL_A_170    
1jv4_TZL_A_170     3hsn_HAR_B_1770   
1jv4_TZL_A_170     3rab_GNP_A_200    
3s4q_NK0_A_361     1jv4_TZL_A_170    
2vqy_ACO_A_1200    1jvi_HCS_A_402    
1jvi_HCS_A_402     2x06_NAD_A_4001   
1jvi_HCS_A_402     3p3v_PGE_B_200    
3v9y_24L_A_501     1jvi_HCS_A_402    
1jvi_RHC_A_401     2bka_PE8_A_901    
2xru_400_A_1389    1jvi_RHC_A_401    
1jvi_RHC_A_401     3kk0_PEG_A_6070   
1jvi_RHC_A_401     3ryh_G2P_B_600    
1jvj_IM2_A_300     3iwk_NAD_C_505    
3lfi_BGC_A_1       1jvj_IM2_A_300    
1jvj_IM2_A_300     3pm5_BYC_A_1003   
3v97_SAH_B_802     1jvj_IM2_A_300    
1jvl_144_A_503     3ekq_ROC_A_100    
1jvl_144_A_503     3nex_G24_A_126    
2w1s_BTB_A_1948    1jvz_CEN_B_999    
1jvz_CEN_B_999     7gch_LPF_G_246    
1jw0_GUA_B_999     1kta_PMP_B_900    
1jwa_ATP_B_250     1l5f_BZI_A_990    
2w06_FRV_A_1300    1jwa_ATP_B_250    
1jwa_ATP_B_250     3cc1_PEG_A_444    
1jwa_ATP_B_250     3qs3_FLC_B_195    
1jwk_HBI_B_902     1o2r_CR9_A_246    
2fna_ADP_B_500     1jwk_HBI_B_902    
3k1x_DBX_A_131     1jwk_HBI_B_902    
4djw_0KP_A_501     1jwk_HBI_B_902    
1l9b_HTO_C_1022    1jwt_BLI_A_300    
2fpd_TRE_C_1001    1jwt_BLI_A_300    
2hs0_ATP_A_1065    1jwt_BLI_A_300    
1jwt_BLI_A_300     2oht_IP6_A_601    
3d97_B3P_A_138     1jwt_BLI_A_300    
1jwt_BLI_A_300     3ipo_PG0_B_436    
3lsm_SFD_B_801     1jwt_BLI_A_300    
1jwt_BLI_A_300     3rmu_PG4_D_1      
1oa0_MES_A_602     1jwy_GDP_B_901    
1jwy_GDP_B_901     3ryy_RYY_A_262    
4diq_PD2_A_701     1jwy_GDP_B_901    
1jwz_105_A_300     1sjb_OSB_A_1000   
2bwp_PLG_B_500     1jwz_105_A_300    
1jwz_105_A_300     2o4k_DR7_A_301    
1jwz_105_A_300     2x96_EPE_A_1616   
2yfe_YFE_B_999     1jwz_105_A_300    
3h3c_P1E_A_999     1jwz_105_A_300    
1zh0_NAL_A_315     1jx4_ADI_A_1014   
2ilp_GB5_B_600     1jx6_AI2_A_400    
2q88_4CS_A_501     1jx6_AI2_A_400    
1jxi_HMH_A_2001    1pbq_DK1_B_1002   
1jxi_HMH_A_2001    1s3e_RHP_A_601    
1ybu_APC_A_601     1jxi_HMH_A_2001   
2zc3_BMG_B_801     1jxi_HMH_A_2001   
1jxi_HMH_A_2001    3orz_2A2_D_1      
1jxi_HMH_A_2001    3peb_NHE_A_135    
3tfj_THG_A_370     1jxi_HMH_A_2001   
3t4l_ZEA_B_400     1jxl_DG3_A_401    
1jxm_5GP_A_101     2pj2_864_B_501    
1jxm_5GP_A_101     4evq_PHB_A_406    
2o78_TCA_D_701     1jxn_MFU_A_501    
1jxn_MFU_A_501     2p59_GG4_B_1208   
2qik_CIT_A_301     1jxn_MFU_A_501    
1jxn_MFU_A_501     2x88_MPD_A_1518   
3ghf_CIT_A_201     1jxn_MFU_A_501    
4a5s_N7F_B_901     1jxn_MFU_A_501    
2ea4_F79_A_482     1jys_ADE_B_234    
1jys_ADE_B_234     3vbw_0FN_A_1      
1jze_DRU_A_903     3q3t_RX0_B_500    
1jzg_RTB_A_903     1woa_G2H_C_500    
1jzg_RTB_A_903     2v1x_ADP_B_1593   
1jzh_RTA_A_902     1uf9_ATP_C_500    
1ypk_CCR_H_5555    1jzh_RTA_A_902    
1jzh_RTA_A_902     2jjp_KLN_A_413    
2yhg_BTB_A_1945    1jzh_RTA_A_902    
3jvr_AGX_A_901     1jzh_RTA_A_902    
1jzh_RTA_A_902     3lir_EEC_A_1      
1jzj_DOS_B_905     3djf_BC3_A_290    
1jzj_DOS_B_905     3rm3_MRD_A_301    
1jzj_DOS_B_905     3u2u_UDP_A_268    
1k0a_GTX_A_355     1ow4_2AN_A_1004   
1k0a_GTX_A_355     2j7b_NTZ_A_1446   
1k0a_GTX_A_355     2uzn_C96_A_1299   
1k0a_GTX_A_355     2yy7_NAD_B_3002   
3n9k_BGC_A_1003    1k0a_GTX_A_355    
2wyg_461_A_1245    1k0c_GTB_C_357    
1og0_PHE_C_1012    1k0d_GSH_C_357    
1k0d_GSH_C_357     2isa_HEM_D_485    
1k0d_GSH_C_357     3fep_MES_A_138    
3gc7_B45_A_361     1k0d_GSH_C_357    
1k0e_TRP_B_602     1s20_NAD_B_402    
2be9_CTP_B_401     1k0e_TRP_B_602    
2c0k_HEM_A_1152    1k0e_TRP_B_602    
1k0e_TRP_B_602     2c99_ANP_A_303    
1k0e_TRP_B_602     2q8h_TF4_A_438    
3qx9_ATP_B_1       1k0e_TRP_B_602    
1k0i_FAD_A_395     1l4l_XYD_A_990    
2vn1_FK5_A_501     1k0i_FAD_A_395    
3ajr_VAH_B_318     1k0i_FAD_A_395    
3r4z_GLA_B_375     1k0j_NDP_A_398    
1k0j_NDP_A_398     3smr_NP7_C_1000   
1k0n_GSH_A_1001    1kmv_NDP_A_202    
1uka_SMB_A_1300    1k0n_GSH_A_1001   
1zly_GRF_A_1300    1k0n_GSH_A_1001   
3gkw_1PE_L_5072    1k0n_GSH_A_1001   
3piy_585_A_1       1k0n_GSH_A_1001   
1k0n_GSH_A_1001    3t54_ATP_A_401    
2wd8_VGF_D_1269    1k0y_CNO_D_802    
3a9e_REA_B_1       1k0y_CNO_D_802    
1k12_FUC_A_159     3h2o_B63_A_501    
1k12_FUC_A_159     3jzi_JZL_A_466    
1p7t_ACO_B_900     1k1e_MES_J_2603   
3mhc_ARZ_A_263     1k1e_MES_J_2603   
3puq_AKG_C_4       1k1e_MES_J_2603   
1k1j_FD2_A_999     2fu9_MP2_A_1410   
2xg4_XC2_A_1218    1k1j_FD2_A_999    
1k1j_FD2_A_999     3a5l_ADP_C_377    
1k1j_FD2_A_999     3fgu_ANP_A_600    
1p0i_BUA_A_606     1k1l_FD3_A_999    
1k1l_FD3_A_999     1pff_PEG_B_1501   
2ywc_XMP_D_704     1k1m_FD4_A_999    
3a8g_TAN_B_213     1k1m_FD4_A_999    
1k1m_FD4_A_999     3cog_PEG_A_609    
3it1_TLA_B_402     1k1m_FD4_A_999    
1k1m_FD4_A_999     3q0v_LL4_B_217    
1k1n_CCR_A_999     1yvf_PH7_A_800    
2cdn_ADP_A_201     1k1n_CCR_A_999    
1k1o_IGN_A_999     1oqm_UD2_B_404    
1qan_SAH_A_501     1k1o_IGN_A_999    
2g7y_MO9_A_999     1k1o_IGN_A_999    
1k1p_MEL_A_999     1n4f_ASR_A_141    
1k1t_0Q4_B_201     1p1r_NAI_A_377    
1xkk_FMM_A_91      1k1t_0Q4_B_201    
2b5w_FLC_A_802     1k1t_0Q4_B_201    
2we0_TEO_A_1259    1k1t_0Q4_B_201    
1k1w_GLC_A_660     1rt6_UC3_A_999    
1k1w_GLC_A_660     2xib_DFU_B_1472   
1oik_AKG_D_1300    1k1y_ACR_A_660    
1k1y_ACR_A_660     1va6_P2S_B_1520   
1k1y_ACR_A_660     2gmk_AMP_A_941    
1k1y_ACR_A_660     2jav_5Z5_A_1280   
1k1y_ACR_A_660     3fi2_JK1_A_600    
3n9n_OGA_A_4       1k1y_ACR_A_660    
1k1y_ACR_A_660     3ohm_GDP_A_400    
1k21_IGN_H_999     1wdk_ACO_C_3001   
3fo5_TCE_A_596     1k21_IGN_H_999    
3gm0_B41_A_600     1k21_IGN_H_999    
1l2s_STC_B_3115    1k22_MEL_H_999    
1k22_MEL_H_999     3pan_HPA_B_328    
1k27_MTM_A_401     1nd6_1PE_A_6000   
1k27_MTM_A_401     2foe_217_A_1001   
1k27_MTM_A_401     3ruf_UDP_B_344    
1k2o_RFA_A_900     1o2i_655_A_246    
1k2r_NRG_A_1775    1oa7_CBI_A_840    
3lc8_PG4_A_401     1k2r_NRG_A_1775   
1k2s_ARV_B_2780    1yc1_4BC_A_401    
2cfz_1DO_A_1655    1k2s_ARV_B_2780   
2iv7_UDP_A_1372    1k2t_PTU_A_1810   
1xmm_M7G_A_401     1k2u_TFM_A_1820   
1k2u_TFM_A_1820    2vqq_TFG_A_1410   
1k2u_TFM_A_1820    3e5h_GNP_A_201    
4egr_PEP_C_503     1k2u_TFM_A_1820   
1nvs_UCM_A_400     1k2y_TLA_X_999    
2wzi_5FN_B_1721    1k2y_TLA_X_999    
1k2y_TLA_X_999     3gs6_NP6_A_341    
1k2y_TLA_X_999     3jsi_WTC_B_903    
1k3a_ACP_A_300     1lmq_NDG_A_133    
2eu3_FF3_A_263     1k3a_ACP_A_300    
1k3a_ACP_A_300     2fu9_MP2_A_1410   
3gv9_GV9_A_1       1k3a_ACP_A_300    
3i94_BL3_A_2130    1k3a_ACP_A_300    
1k3a_ACP_A_300     3pg9_TYR_B_340    
1k3a_ACP_A_300     3pl9_CHL_A_608    
1k3c_ADP_A_541     3klt_1PE_D_3      
1k3t_BRZ_C_960     1sve_I01_A_351    
2aa2_AS4_A_201     1k3t_BRZ_C_960    
3au7_AG2_A_7011    1k3t_BRZ_C_960    
1k3t_BRZ_C_960     3fqh_057_B_2      
1k3t_BRZ_C_960     3mq2_SAH_A_216    
2j90_IZA_A_300     1k3u_IAD_A_801    
2wnz_2OP_D_1296    1k3y_GTX_A_5100   
3arc_PL9_d_712     1k3y_GTX_A_5100   
3b9o_FMN_B_441     1k4d_F09_C_1002   
1k4d_F09_C_1002    3jze_PGE_A_420    
1k4d_F09_C_1002    3n5y_XFL_A_800    
3o0g_3O0_B_293     1k4d_F09_C_1002   
1rdk_GAL_1_1       1k4g_AIQ_A_900    
1k4g_AIQ_A_900     1zrh_A3P_A_301    
3fhj_AMP_E_1003    1k4g_AIQ_A_900    
1k4g_AIQ_A_900     3h73_DAN_A_900    
1k4g_AIQ_A_900     3hhk_77Z_B_564    
1k4h_APQ_A_900     1l8s_LPE_B_322    
1k4h_APQ_A_900     1s7c_MES_A_401    
1k4h_APQ_A_900     3slt_C8E_A_1      
1k4m_CIT_C_606     3h9e_NAD_P_1      
3hq0_M3P_B_311     1k4m_CIT_C_606    
3imv_IW5_A_128     1k4m_CIT_C_606    
3rlb_VIB_B_187     1k4m_CIT_C_606    
1k4m_NAD_B_602     2qjy_HEM_M_501    
1k4m_NAD_B_602     3f34_DIE_A_2001   
3k8m_MAL_B_840     1k4m_NAD_B_602    
1k4m_NAD_B_602     3m4i_MPD_A_1      
1k4t_PG4_A_901     1o4g_I59_A_300    
1k4t_PG4_A_901     1s1s_WAC_B_301    
1vag_ARR_A_902     1k4t_PG4_A_901    
1k4t_PG4_A_901     3mna_DWH_A_263    
1k4t_PG4_A_901     3t1d_DBH_B_182    
2cdc_XYS_D_1371    1k4w_STE_A_1001   
3fv4_1U4_A_322     1k4w_STE_A_1001   
1k9s_FM2_B_9903    1k5m_SPH_A_1971   
1k5m_SPH_A_1971    1zoy_F3S_B_304    
2d1c_CIT_A_1585    1k5m_SPH_A_1971   
1k5m_SPH_A_1971    3kec_3KE_B_2      
1k6m_AGS_B_503     3kaz_BU2_B_200    
1k6p_XN3_B_807     1u22_HCS_A_772    
1k6p_XN3_B_807     2ay9_5PV_B_414    
3bnm_SPJ_A_802     1k6p_XN3_B_807    
1k6p_XN3_B_807     3i6i_NDP_A_350    
3kw9_TFA_A_217     1k6p_XN3_B_807    
1k6t_XN1_B_509     1lt6_GAA_M_104    
1pj3_NAD_D_3601    1k6v_XN2_B_252    
1yp4_ADQ_B_506     1k6v_XN2_B_252    
2o7s_DHK_A_4733    1k6v_XN2_B_252    
3py0_SU9_A_301     1k6x_NAD_A_400    
1k70_HPY_A_501     1lk2_MRD_B_401    
1k70_HPY_A_501     1ub5_SPB_H_601    
1uu3_LY4_A_1374    1k70_HPY_A_501    
2z3y_F2N_A_1       1k70_HPY_A_501    
1k70_HPY_A_501     3hqp_FDP_P_700    
1k70_HPY_A_501     3huo_PNK_B_305    
1k70_HPY_A_501     3lgn_HEM_A_200    
3psy_RB9_A_1001    1k70_HPY_A_501    
1k72_CBI_A_777     1pr5_TBN_C_1247   
1k72_CBI_A_777     1qvt_PRL_A_311    
1k72_CBI_A_777     1rcj_TBI_A_501    
1reo_FAD_A_488     1k72_CBI_A_777    
1k72_CBI_A_777     2xyf_G40_B_1200   
1k72_CBI_A_777     2z7l_S91_A_1001   
1uva_MYR_A_100     1k72_GLC_A_615    
1k72_GLC_A_615     1w3l_OXZ_A_1309   
2ix5_FAD_B_1433    1k72_GLC_A_615    
1k72_GLC_A_615     2jar_UMP_A_1200   
2rc0_284_X_2001    1k72_GLC_A_615    
3fmw_FAD_C_534     1k72_GLC_A_615    
1k74_544_D_478     1wwz_ACO_A_1001   
3n6m_GTP_A_464     1k74_544_D_478    
1k7d_GRO_B_601     1u1f_183_C_5300   
1ux2_EPE_D_1206    1k7d_GRO_B_601    
1o6r_R19_B_800     1k7f_IAV_A_401    
1xq0_4TR_A_270     1k7f_IAV_A_401    
3f19_HS6_A_0       1k7f_IAV_A_401    
3p0f_BAU_A_400     1k7f_IAV_A_401    
3swt_PEG_B_300     1k7f_IAV_A_401    
1k7f_IAV_A_401     3u3l_PLM_C_233    
1k7h_MAE_B_488     2c21_MPD_D_1141   
1k7h_MAE_B_488     2gcq_HDA_A_437    
1k7h_MAE_B_488     2xb1_PEG_C_1392   
1k7h_MAE_B_488     3hja_NAD_D_337    
3ljz_LA3_B_802     1k7h_MAE_B_488    
4tln_LNO_A_322     1k7h_MAE_B_488    
1k7w_AS1_C_1001    1nhz_HEZ_A_901    
2gir_NN3_B_2001    1k7w_AS1_C_1001   
3bs6_2PE_B_1       1k7w_AS1_C_1001   
1k87_LAC_A_998     2qwe_GNA_A_800    
1k8c_NAP_B_2350    3kig_DA9_A_503    
1uxg_FMR_B_1311    1k8q_BOG_B_2002   
2hv2_PG4_A_801     1k8q_BOG_B_2002   
1k8q_BOG_B_2002    3adz_PS7_A_1001   
1k8q_BOG_B_2002    3ic0_B77_A_144    
1k8q_C11_A_2001    2r46_T3A_B_7066   
2yj9_YJ9_A_1221    1k8q_C11_A_2001   
1k8q_C11_A_2001    3i5n_B2D_A_1      
3oo4_NTE_A_142     1k8q_C11_A_2001   
2xp4_G14_A_1165    1k8y_13P_A_701    
3upq_ZAN_A_0       1k8y_13P_A_701    
1k8z_IAG_A_501     2xui_TZ5_A_1545   
3jwk_5WB_B_208     1k8z_IAG_A_501    
4ddl_0JQ_B_811     1k90_3AT_B_903    
1vj9_5IN_U_300     1k97_ASP_A_501    
1k97_ASP_A_501     3o5t_ADP_B_113    
3ro9_06U_B_1       1k97_ASP_A_501    
1m7y_MRD_A_701     1k97_CIR_A_502    
1tiq_COA_B_302     1k97_CIR_A_502    
1k97_CIR_A_502     1tys_TMP_A_565    
3hj3_MTX_A_605     1k97_CIR_A_502    
3mho_J43_A_265     1k9s_FM1_D_9907   
1k9s_FM2_B_9903    2v7b_BEZ_B_1529   
2z1s_CTT_A_500     1k9s_FM2_B_9903   
1ka1_A3P_A_601     1vm1_TAZ_A_504    
2c4f_FUC_L_1145    1ka1_A3P_A_601    
2ong_BTB_A_604     1ka1_A3P_A_601    
3dj6_AK6_A_1       1ka1_A3P_A_601    
3hq0_M3P_B_311     1ka1_A3P_A_601    
1npa_3NH_A_100     1kae_DTT_A_901    
1kae_DTT_A_901     1vdc_FAD_A_400    
1zun_AGS_A_600     1kae_DTT_A_901    
1kae_DTT_A_901     2xzg_VH1_A_1362   
1kae_DTT_A_901     3fvg_MS8_B_902    
3g1z_AMP_B_401     1kae_DTT_A_901    
1kae_DTT_A_901     3hea_EEE_C_300    
1kae_DTT_A_901     3hnc_TTP_B_802    
3qcj_NX4_A_2001    1kae_DTT_A_901    
1kae_NAD_A_1201    2y6o_1N1_A_1892   
3nua_AMP_A_242     1kah_HIS_A_502    
1kah_HIS_A_502     3pj0_MPD_D_361    
1kah_HIS_A_502     3rsb_GTP_B_197    
3v70_GDP_A_401     1kah_HIS_A_502    
1kak_FNP_A_301     1xl8_152_A_613    
2of4_979_A_101     1kak_FNP_A_301    
3l99_OAA_A_427     1kak_FNP_A_301    
1kao_GDP_A_170     1mns_APG_A_361    
1nzq_162_H_248     1kao_GDP_A_170    
1kao_GDP_A_170     2fkw_LDA_O_1820   
1kao_GDP_A_170     2gvn_ASP_C_3354   
3ctq_337_A_1       1kao_GDP_A_170    
3bce_PEG_C_501     1kar_HSM_A_502    
2wh5_STE_E_801     1kav_FEP_A_301    
3hb3_LMT_A_570     1kav_FEP_A_301    
3kvv_R2B_D_256     1kax_ATP_A_486    
1kb0_HEC_A_802     2bmu_U5P_B_2001   
2g00_4QC_A_711     1kb0_HEC_A_802    
1kb0_HEC_A_802     2nn7_M29_A_311    
3vrt_YS2_A_501     1kb0_HEC_A_802    
3zx4_2M8_B_262     1kb0_HEC_A_802    
1kb0_HEC_A_802     4aac_AAV_A_1360   
1mw0_DTT_A_703     1kb0_PQQ_A_1800   
1kb0_PQQ_A_1800    1oj9_1PB_A_1503   
1kb0_PQQ_A_1800    2pqc_RC1_A_601    
2rei_MPD_A_910     1kb0_PQQ_A_1800   
1kb0_PQQ_A_1800    2wm4_VGJ_A_1429   
1kb0_PQQ_A_1800    3c79_IM4_C_303    
2raz_259_X_1001    1kb0_TFB_A_1810   
1kb0_TFB_A_1810    2ve3_HEM_A_1444   
1xes_3IO_A_2000    1kbc_RIN_B_2      
1kbc_RIN_B_2       2c1d_HEC_E_1292   
2hcr_AMP_B_3002    1kbc_RIN_B_2      
1kbc_RIN_B_2       3ing_NDP_A_326    
1kbc_RIN_B_2       3kb6_PEG_A_555    
4std_BFS_C_175     1kbi_FMN_A_770    
1kbi_HEM_A_760     2gc0_PAN_A_901    
3teu_DIO_A_99      1kbi_HEM_A_760    
4ago_P74_B_1290    1kbi_HEM_A_760    
1uyr_D1L_A_3219    1kbi_MPD_B_801    
1w0h_AMP_A_1002    1kbi_MPD_B_801    
1kbi_MPD_B_801     3d2p_ARG_A_438    
